Whse,ItemCode,ItemDescription,DisplayDescription,CommodityCode,CommodityClass,ItemCode,OHQty,AllocQty,AvailQty,WAC,ExtWAC,Loc1,Loc2,Loc3,Manufacturer,MfrPartNumber
88YHE,048EC4-14100D53,C/T 048ZC4-14700S53 CABLE FIBE,,OSP,CBL-F,|048EC4-14100D53,40768,0,40768,0.350752,14299.46,OH004768,DNSRC,MASTER REEL,CORNING,048EC4-14100D53
88YHE,096ZC4-14700S53,CABLE FIBER ROCKETRIBBON 96 NA,,OSP,CBL-F,|096ZC4-14700S53,1830,0,1830,0.632941,1158.28,OH004644,DNSRC,MASTER REEL,CORNING,096ZC4-14700S53
88YHE,096ZC4-14700S53,CABLE FIBER ROCKETRIBBON 96 NA,,OSP,CBL-F,|096ZC4-14700S53,29016,0,29016,0.632941,18365.42,OH004821,DNSRC,MASTER REEL,CORNING,096ZC4-14700S53
88YHE,144ZC4-14700S53,CABLE FIBER ROCKETRIBBON 144 N,,OSP,CBL-F,|144ZC4-14700S53,1872,0,1872,0.754023,1411.53,CA001740,DNSRC,MASTER REEL,CORNING,144ZC4-14700S53
88YHE,144ZC4-14700S53,CABLE FIBER ROCKETRIBBON 144 N,,OSP,CBL-F,|144ZC4-14700S53,2024,0,2024,0.754023,1526.14,CA001756,DNSRC,MASTER REEL,CORNING,144ZC4-14700S53
88YHE,288ZV4-14700S53,CABLE FIBER ROCKET RIBBON NA 2,,OSP,CBL-F,|288ZV4-14700S53,1256,0,1256,1.428476,1794.17,CA001794,DNSRC,MASTER REEL,CORNING,288ZV4-14700S53
88YHE,288ZV4-14700S53,CABLE FIBER ROCKET RIBBON NA 2,,OSP,CBL-F,|288ZV4-14700S53,1374,0,1374,1.428476,1962.73,CA001761,DNSRC,MASTER REEL,CORNING,288ZV4-14700S53
88YHE,288ZV4-14700S53,CABLE FIBER ROCKET RIBBON NA 2,,OSP,CBL-F,|288ZV4-14700S53,9422,0,9422,1.428476,13459.1,OH004777,DNSRC,MASTER REEL,CORNING,288ZV4-14700S53
88YHE,288ZV4-14700S53,CABLE FIBER ROCKET RIBBON NA 2,,OSP,CBL-F,|288ZV4-14700S53,23530,0,23530,1.428476,33612.04,OH004790,DNSRC,MASTER REEL,CORNING,288ZV4-14700S53
88YHE,288ZV4-14700S53,CABLE FIBER ROCKET RIBBON NA 2,,OSP,CBL-F,|288ZV4-14700S53,41074,0,41074,1.428476,58673.22,OH004781,DNSRC,MASTER REEL,CORNING,288ZV4-14700S53
11R,110305A,POLE 30/5 SOUTHERN PINE PENTA,,OSP,POLE,|110305A,5,0,5,155.4225,777.11,POLEYARD,,,COX INDUSTRIES,30/5
11R,110452A,C/T 452CCA-CESYP POLE 45/2 SOU,,OSP,POLE,|110452A,1,0,1,368,368,POLEYARD,,,COX INDUSTRIES,GTE45/2SP CN
41R,110352A,POLE 35/2 SOUTHERN PINE PENTA,,OSP,POLE,|110352A,2,0,2,298.918243,597.84,POLEYARD,,,COX INDUSTRIES,GTE35/2SP CN
41R,110354A,POLE 35/4 SOUTHERN PINE PENTA,,OSP,POLE,|110354A,4,0,4,238.085645,952.34,POLEYARD,,,COX INDUSTRIES,35/4
41R,110404A,C/T CCA404 POLE 40/4 SOUTHERN,,OSP,POLE,|110404A,9,0,9,280.420798,2523.79,POLEYARD,,,COX INDUSTRIES,40/4
41R,280250A,CABLE COPPER PE89 50/22,,OSP,CBL-C,|280250A,1575,0,1575,1.27471,2007.67,A99609002,,,PRYSMIAN,7525637
41R,280280A,CABLE COPPER PE89 100/22,,OSP,CBL-C,|280280A,428,0,428,2.89713,1239.97,A75925001,,,PRYSMIAN,7525652
41R,280450A,CABLE COPPER PE89 50/24,,OSP,CBL-C,|280450A,1515,0,1515,0.924,1399.86,A68395001,,,PRYSMIAN,7525793
41R,302DCOISYP,POLE 30/2 DCOI SOUTHERN YELLOW,,OSP,POLE,|302DCOISYP,2,0,2,444.355714,888.71,POLEYARD,,,A MEREDITH SCHNEIDER CO LLC,302DCOISYP
41R,352DCOISYP,POLE 35/2 DCOI SOUTHERN YELLOW,,OSP,POLE,|352DCOISYP,6,0,6,588.045,3528.27,POLEYARD,,,A MEREDITH SCHNEIDER CO LLC,352DCOISYP
41R,110453A,C/T 453CCA-CESYP POLE 45/3 SOU,,OSP,POLE,|110453A,3,0,3,389.15,1167.45,POLEYARD,,,COX INDUSTRIES,45/3
41R,CCA304,POLE 30/4 CCA SOUTHERN PINE,,OSP,POLE,|CCA304,26,0,26,263.6684,6855.38,POLEYARD,,,KOPPERS,CCA304
41R,354CCASYP,POLE 35/4 CCA SOUTHERN PINE,,OSP,POLE,|354CCASYP,19,0,19,261.827895,4974.73,POLEYARD,,,KOPPERS,354CCASYP
92R,403CCASYP,POLE 40/3 CCA SOUTHERN PINE,,OSP,POLE,|403CCASYP,17,0,17,354.620623,6028.55,POLEYARD,,,KOPPERS,403CCASYP
92R,503CCASYP,POLE 50/3 CCA SOUTHERN PINE,,OSP,POLE,|503CCASYP,3,0,3,582.466667,1747.4,POLEYARD,,,KOPPERS,503CCASYP
92R,CCA352,POLE 35/2 CCA SOUTHERN PINE,,OSP,POLE,|CCA352,4,0,4,377.476923,1509.91,POLEYARD,,,KOPPERS,CCA352
92R,CCA452,POLE 45/2 CCA SOUTHERN PINE,,OSP,POLE,|CCA452,13,0,13,601.190535,7815.48,POLEYARD,,,KOPPERS,CCA452
92R,CCA453,POLE 45/3 CCA SOUTHERN PINE,,OSP,POLE,|CCA453,16,0,16,523.355368,8373.69,POLEYARD,,,KOPPERS,CCA453
92R,354CCASYP,POLE 35/4 CCA SOUTHERN PINE,,OSP,POLE,|354CCASYP,11,0,11,265.009578,2915.11,POLEYARD,,,KOPPERS,354CCASYP
92R,502DCOISYP,POLE 50/2 DCOI SOUTHERN YELLOW,,OSP,POLE,|502DCOISYP,2,0,2,1080.15,2160.3,POLEYARD,,,A MEREDITH SCHNEIDER CO LLC,502DCOISYP
92R,CCA304,POLE 30/4 CCA SOUTHERN PINE,,OSP,POLE,|CCA304,43,0,43,266.441579,11456.99,POLEYARD,,,KOPPERS,CCA304
1WH,403CCA-CESYP,POLE 40/3 CCA-CE SOUTHERN PINE,,OSP,POLE,|403CCA-CESYP,9,0,9,470.793611,4237.14,POLEYARD,,,KOPPERS,403CCA-CESYP
1WH,304CCA-CESYP,POLE 30/4 CCA-CE SOUTHERN PINE,,OSP,POLE,|304CCA-CESYP,23,0,23,357.889425,8231.46,POLEYARD,,,KOPPERS,304CCA-CESYP
1WH,110453A,C/T 453CCA-CESYP POLE 45/3 SOU,,OSP,POLE,|110453A,8,0,8,408.103,3264.82,POLEYARD,,,COX INDUSTRIES,45/3
1WH,352CCA-CESYP,POLE 35/2 CCA-CE SOUTHERN PINE,,OSP,POLE,|352CCA-CESYP,23,0,23,445.281959,10241.49,POLEYARD,,,KOPPERS,352CCA-CESYP
14FTH,LWSE2889C72400N1,C/T LWSE288BLC288100 CABLE FIB,,OSP,CBL-F,|LWSE2889C72400N1,3010,0,3010,1.3,3913,OH000507,MSTRREEL,RACKED,AFL,LWSE2889C72400N1D
14FTH,LWSE2889C72400N1,C/T LWSE288BLC288100 CABLE FIB,,OSP,CBL-F,|LWSE2889C72400N1,19360,0,19360,1.3,25168,OH000444,MSTRREEL,RACKED,AFL,LWSE2889C72400N1D
14FTH,R11443D01,CABLE FIBER RIBBON NA 144CT C/,,OSP,CBL-F,|R11443D01,1336,0,1336,0.751782,1004.38,B66612004,MSTRREEL,RACKED,SUPERIOR,R11443D01
14FTH,R12883D01,C/T 288EV4-14100D53 CABLE FIBE,,OSP,CBL-F,|R12883D01,4372,0,4372,1.59,6951.48,OH001308,MSTRREEL,RACKED,SUPERIOR,R12883D01
14FTH,096EC4-14100D53,C/T 096ZC4-14700S53 CABLE FIBE,,OSP,CBL-F,|096EC4-14100D53,2680,0,2680,0.577745,1548.36,OH000218,MSTRREEL,RACKED,CORNING,096EC4-14100D53
14FTH,144EC5-14100D53,C/T D-144-LA-8WF12NS CABLE FIB,,OSP,CBL-F,|144EC5-14100D53,7828,0,7828,0.83,6497.24,OH000660,MSTRREEL,RACKED,CORNING,144EC5-14100D53
14FTH,288ZV4-14700S53,CABLE FIBER ROCKET RIBBON NA 2,,OSP,CBL-F,|288ZV4-14700S53,2268,0,2268,1.337637,3033.76,OH000154,MSTRREEL,RACKED,CORNING,288ZV4-14700S53
14FTH,288ZV4-14700S53,CABLE FIBER ROCKET RIBBON NA 2,,OSP,CBL-F,|288ZV4-14700S53,2712,0,2712,1.337637,3627.67,OH000793,MSTRREEL,RACKED,CORNING,288ZV4-14700S53
14FTH,288ZV4-14700S53,CABLE FIBER ROCKET RIBBON NA 2,,OSP,CBL-F,|288ZV4-14700S53,4102,0,4102,1.337637,5486.99,OH000630,MSTRREEL,RACKED,CORNING,288ZV4-14700S53
14FTH,432EV4-14100D53,C/T 432ZV4-14700S53 CABLE FIBE,,OSP,CBL-F,|432EV4-14100D53,2488,0,2488,1.853103,4610.52,WO78R354433,MSTRREEL,RACKED,CORNING,432EV4-14100D53
14FTH,432EV4-14100D53,C/T 432ZV4-14700S53 CABLE FIBE,,OSP,CBL-F,|432EV4-14100D53,4206,0,4206,1.853103,7794.15,OH000495,MSTRREEL,RACKED,CORNING,432EV4-14100D53
14FTH,144EC4-14100D53,C/T 144ZC4-14700S53 CABLE FIBE,,OSP,CBL-F,|144EC4-14100D53,40792,0,40792,0.717035,29249.29,OH000765,MSTRREEL,RACKED,CORNING,144EC4-14100D53
14KGR,288ZV4-14700S53,CABLE FIBER ROCKET RIBBON NA 2,,OSP,CBL-F,|288ZV4-14700S53,19736,0,19736,1.337637,26399.6,W072R358749,DNSRC,MASTER REEL,CORNING,288ZV4-14700S53
14KGR,432ZQ4-14700S53,CABLE FIBER ROCKET RIBBON NA 4,,OSP,CBL-F,|432ZQ4-14700S53,2168,0,2168,2.334655,5061.53,OH000607,DNSRC,MASTER REEL,CORNING,432ZQ4-14700S53
14KGR,432ZQ4-14700S53,CABLE FIBER ROCKET RIBBON NA 4,,OSP,CBL-F,|432ZQ4-14700S53,9686,0,9686,2.334655,22613.47,OH000480,DNSRC,MASTER REEL,CORNING,432ZQ4-14700S53
14M,110403A,C/T 403CCA-CESYP POLE 40/3 SOU,,OSP,POLE,|110403A,1,0,1,348.423255,348.42,POLEYARD,,,COX INDUSTRIES,40/3
14M,110453A,C/T 453CCA-CESYP POLE 45/3 SOU,,OSP,POLE,|110453A,6,0,6,433.442152,2600.65,POLEYARD,,,COX INDUSTRIES,45/3
14M,110502A,C/T 502CCA-CESYP POLE 50/2 SOU,,OSP,POLE,|110502A,3,0,3,536.95,1610.85,POLEYARD,,,COX INDUSTRIES,50/2 SP PENTA
14M,304CCA-CESYP,POLE 30/4 CCA-CE SOUTHERN PINE,,OSP,POLE,|304CCA-CESYP,26,0,26,353.727681,9196.92,POLEYARD,,,KOPPERS,304CCA-CESYP
14M,352CCA-CESYP,POLE 35/2 CCA-CE SOUTHERN PINE,,OSP,POLE,|352CCA-CESYP,24,0,24,440.062461,10561.5,POLEYARD,,,KOPPERS,352CCA-CESYP
14MRO,FEDH1JKT12HB144,C/T 144ZC4-14700S53 CABLE FIBE,,OSP,CBL-F,|FEDH1JKT12HB144,7828,0,7828,1.00664,7879.98,CT001562,DNSRC,MASTER REEL,PRYSMIAN,FEDH1JKT12HB144
14MRO,LWSE2889C72400N1,C/T LWSE288BLC288100 CABLE FIB,,OSP,CBL-F,|LWSE2889C72400N1,18082,0,18082,1.451063,26238.12,CT003124,DNSRC,MASTER REEL,AFL,LWSE2889C72400N1D
14MRO,LWSE2889C72400N1,C/T LWSE288BLC288100 CABLE FIB,,OSP,CBL-F,|LWSE2889C72400N1,6220,0,6220,1.451063,9025.61,CT003242,DNSRC,MASTER REEL,AFL,LWSE2889C72400N1D
14MRO,LWSE4329C72600N1,CABLE FIBER RIBBON NA 432CT SP,,OSP,CBL-F,|LWSE4329C72600N1,1496,0,1496,2.33887,3498.95,CT003247,DNSRC,MASTER REEL,AFL,LWSE4329C72600N1D
14MRO,048ZC4-14700S53,CABLE FIBER ROCKETRIBBON 48 NA,,OSP,CBL-F,|048ZC4-14700S53,1754,0,1754,0.349908,613.74,OH003616,DNSRC,MASTER REEL,CORNING,048ZC4-14700S53
14MRO,432ZV4-14700S53,CABLE FIBER ROCKET RIBBON NA 4,,OSP,CBL-F,|432ZV4-14700S53,1494,0,1494,1.863417,2783.94,OH003356,DNSRC,MASTER REEL,CORNING,432ZV4-14700S53
14MRO,432ZV4-14700S53,CABLE FIBER ROCKET RIBBON NA 4,,OSP,CBL-F,|432ZV4-14700S53,7863,0,7863,1.863417,14652.05,OH003357,DNSRC,MASTER REEL,CORNING,432ZV4-14700S53
14MRO,432ZV4-14700S53,CABLE FIBER ROCKET RIBBON NA 4,,OSP,CBL-F,|432ZV4-14700S53,19962,0,19962,1.863417,37197.53,OH003355,DNSRC,MASTER REEL,CORNING,432ZV4-14700S53
14MRO,432ZV4-14700S53,CABLE FIBER ROCKET RIBBON NA 4,,OSP,CBL-F,|432ZV4-14700S53,19962,0,19962,1.863417,37197.53,OH003362,DNSRC,MASTER REEL,CORNING,432ZV4-14700S53
14MRO,432ZV4-14700S53,CABLE FIBER ROCKET RIBBON NA 4,,OSP,CBL-F,|432ZV4-14700S53,20486,0,20486,1.863417,38173.96,OH003320,DNSRC,MASTER REEL,CORNING,432ZV4-14700S53
14MRO,288ZV4-14700S53,CABLE FIBER ROCKET RIBBON NA 2,,OSP,CBL-F,|288ZV4-14700S53,6000,0,6000,1.452279,8713.67,OH001738,DNSRC,MASTER REEL,CORNING,288ZV4-14700S53
14MRO,LWSE1449C144100N,CABLE FIBER RIBBON NA 144CT SP,,OSP,CBL-F,|LWSE1449C144100N,10388,0,10388,0.859288,8926.28,OH003206,DNSRC,MASTER REEL,AFL,LWSE1449C144100N1D
14MRO,LWSE288BLC288100,CABLE FIBER 288 SPIDERWEB RIBB,,OSP,CBL-F,|LWSE288BLC288100,6412,0,6412,1.39,8912.68,OH004816,DNSRC,MASTER REEL,AFL,LWSE288BLC288100N1DF
14MRO,LWSE2889C72400N1,C/T LWSE288BLC288100 CABLE FIB,,OSP,CBL-F,|LWSE2889C72400N1,5639,0,5639,1.451063,8182.54,OH004579,DNSRC,MASTER REEL,AFL,LWSE2889C72400N1D
14MRO,LWSE4329C72600N1,CABLE FIBER RIBBON NA 432CT SP,,OSP,CBL-F,|LWSE4329C72600N1,9496,0,9496,2.33887,22209.91,CT003151,DNSRC,MASTER REEL,AFL,LWSE4329C72600N1D
14MRO,LWSE969C96100N1D,CABLE FIBER 96 RIBBON NON ARMO,,OSP,CBL-F,|LWSE969C96100N1D,20003,0,20003,0.59,11801.77,OH004524,DNSRC,MASTER REEL,AFL,LWSE-96-9-C-96-1-00N
14MRO,288ZV4-14700S53,CABLE FIBER ROCKET RIBBON NA 2,,OSP,CBL-F,|288ZV4-14700S53,5430,0,5430,1.452279,7885.87,CA001769,DNSRC,MASTER REEL,CORNING,288ZV4-14700S53
14MRO,288ZV4-14700S53,CABLE FIBER ROCKET RIBBON NA 2,,OSP,CBL-F,|288ZV4-14700S53,6344,0,6344,1.452279,9213.26,OH004856,DNSRC,MASTER REEL,CORNING,288ZV4-14700S53
14MRO,288ZV4-14700S53,CABLE FIBER ROCKET RIBBON NA 2,,OSP,CBL-F,|288ZV4-14700S53,20000,0,20000,1.452279,29045.58,OH004784,DNSRC,MASTER REEL,CORNING,288ZV4-14700S53
14MRO,288ZV4-14700S53,CABLE FIBER ROCKET RIBBON NA 2,,OSP,CBL-F,|288ZV4-14700S53,20466,0,20466,1.452279,29722.34,OH004849,DNSRC,MASTER REEL,CORNING,288ZV4-14700S53
14MRO,304CCA-CESYP,POLE 30/4 CCA-CE SOUTHERN PINE,,OSP,POLE,|304CCA-CESYP,15,0,15,354.516667,5317.75,POLEYARD,,,KOPPERS,304CCA-CESYP
14MRO,352CCA-CESYP,POLE 35/2 CCA-CE SOUTHERN PINE,,OSP,POLE,|352CCA-CESYP,12,0,12,442.09923,5305.19,POLEYARD,,,KOPPERS,352CCA-CESYP
14MRO,403CCA-CESYP,POLE 40/3 CCA-CE SOUTHERN PINE,,OSP,POLE,|403CCA-CESYP,5,0,5,467.892,2339.46,POLEYARD,,,KOPPERS,403CCA-CESYP
14MRO,432ZV4-14700S53,CABLE FIBER ROCKET RIBBON NA 4,,OSP,CBL-F,|432ZV4-14700S53,2199,0,2199,1.863417,4097.65,OH004828,DNSRC,MASTER REEL,CORNING,432ZV4-14700S53
14MRO,432ZV4-14700S53,CABLE FIBER ROCKET RIBBON NA 4,,OSP,CBL-F,|432ZV4-14700S53,5734,0,5734,1.863417,10684.83,OH004390,DNSRC,MASTER REEL,CORNING,432ZV4-14700S53
14MRO,432ZV4-14700S53,CABLE FIBER ROCKET RIBBON NA 4,,OSP,CBL-F,|432ZV4-14700S53,37270,0,37270,1.863417,69449.55,WO90R316192,DNSRC,MASTER REEL,CORNING,432ZV4-14700S53
14MRO,453CCA-CESYP,POLE 45/3 CCA-CE SOUTHERN PINE,,OSP,POLE,|453CCA-CESYP,3,0,3,562.02,1686.06,POLEYARD,,,KOPPERS,453CCA-CESYP
14MRO,B-RCU1JKT12B1048,CABLE FIBER FLAT RIBBON 48 NA,,OSP,CBL-F,|B-RCU1JKT12B1048,2582,0,2582,0.36,929.52,OH004280,DNSRC,MASTER REEL,PRYSMIAN,B-RCU1JKT-12-B1-048-E3
14MRO,B-RCU1JKT12B1048,CABLE FIBER FLAT RIBBON 48 NA,,OSP,CBL-F,|B-RCU1JKT12B1048,5353,0,5353,0.36,1927.08,OH004279,DNSRC,MASTER REEL,PRYSMIAN,B-RCU1JKT-12-B1-048-E3
14MRO,LWSE1449C144100N,CABLE FIBER RIBBON NA 144CT SP,,OSP,CBL-F,|LWSE1449C144100N,3110,0,3110,0.859288,2672.39,OH004047,DNSRC,MASTER REEL,AFL,LWSE1449C144100N1D
14MRO,LWSE2889C72400N1,C/T LWSE288BLC288100 CABLE FIB,,OSP,CBL-F,|LWSE2889C72400N1,18016,0,18016,1.451063,26142.35,CT003305,DNSRC,MASTER REEL,AFL,LWSE2889C72400N1D
14MRO,LWSE969C96100N1D,CABLE FIBER 96 RIBBON NON ARMO,,OSP,CBL-F,|LWSE969C96100N1D,11742,0,11742,0.59,6927.78,OH004248,DNSRC,MASTER REEL,AFL,LWSE-96-9-C-96-1-00N
14MRO,LWSE969C96100N1D,CABLE FIBER 96 RIBBON NON ARMO,,OSP,CBL-F,|LWSE969C96100N1D,17613,0,17613,0.59,10391.67,OH004321,DNSRC,MASTER REEL,AFL,LWSE-96-9-C-96-1-00N
14MRO,048EC4-14100D53,C/T 048ZC4-14700S53 CABLE FIBE,,OSP,CBL-F,|048EC4-14100D53,7562,0,7562,0.349902,2645.96,OH004169,DNSRC,MASTER REEL,CORNING,048EC4-14100D53
14MRO,048EC4-14100D53,C/T 048ZC4-14700S53 CABLE FIBE,,OSP,CBL-F,|048EC4-14100D53,40880,0,40880,0.349902,14303.99,OH004115,DNSRC,MASTER REEL,CORNING,048EC4-14100D53
14MRO,096ZC4-14700S53,CABLE FIBER ROCKETRIBBON 96 NA,,OSP,CBL-F,|096ZC4-14700S53,5108,0,5108,0.63294,3233.06,OH004098,DNSRC,MASTER REEL,CORNING,096ZC4-14700S53
14MRO,096ZC4-14700S53,CABLE FIBER ROCKETRIBBON 96 NA,,OSP,CBL-F,|096ZC4-14700S53,40906,0,40906,0.63294,25891.04,OH004100,DNSRC,MASTER REEL,CORNING,096ZC4-14700S53
14MRO,144EC4-14100D53,C/T 144ZC4-14700S53 CABLE FIBE,,OSP,CBL-F,|144EC4-14100D53,9188,0,9188,0.768712,7062.93,OH001656,DNSRC,MASTER REEL,CORNING,144EC4-14100D53
14MRO,144ZC4-14700S53,CABLE FIBER ROCKETRIBBON 144 N,,OSP,CBL-F,|144ZC4-14700S53,5440,0,5440,0.732571,3985.19,OH003910,DNSRC,MASTER REEL,CORNING,144ZC4-14700S53
14MRO,144ZC4-14700S53,CABLE FIBER ROCKETRIBBON 144 N,,OSP,CBL-F,|144ZC4-14700S53,19938,0,19938,0.732571,14606,OH004198,DNSRC,MASTER REEL,CORNING,144ZC4-14700S53
14MRO,144ZC4-14700S53,CABLE FIBER ROCKETRIBBON 144 N,,OSP,CBL-F,|144ZC4-14700S53,23570,0,23570,0.732571,17266.7,OH004094,DNSRC,MASTER REEL,CORNING,144ZC4-14700S53
14MRO,144ZC4-14700S53,CABLE FIBER ROCKETRIBBON 144 N,,OSP,CBL-F,|144ZC4-14700S53,24566,0,24566,0.732571,17996.34,OH004093,DNSRC,MASTER REEL,CORNING,144ZC4-14700S53
14MRO,144ZC4-14700S53,CABLE FIBER ROCKETRIBBON 144 N,,OSP,CBL-F,|144ZC4-14700S53,29080,0,29080,0.732571,21303.16,OH004089,DNSRC,MASTER REEL,CORNING,144ZC4-14700S53
14MRO,144ZC4-14700S53,CABLE FIBER ROCKETRIBBON 144 N,,OSP,CBL-F,|144ZC4-14700S53,40802,0,40802,0.732571,29890.36,OH004412,DNSRC,MASTER REEL,CORNING,144ZC4-14700S53
14MRO,288ZV4-14700S53,CABLE FIBER ROCKET RIBBON NA 2,,OSP,CBL-F,|288ZV4-14700S53,21778,0,21778,1.452279,31627.73,OH003995,DNSRC,MASTER REEL,CORNING,288ZV4-14700S53
14MRO,288ZV4-14700S53,CABLE FIBER ROCKET RIBBON NA 2,,OSP,CBL-F,|288ZV4-14700S53,21826,0,21826,1.452279,31697.44,OH003996,DNSRC,MASTER REEL,CORNING,288ZV4-14700S53
14MRO,432ZV4-14700S53,CABLE FIBER ROCKET RIBBON NA 4,,OSP,CBL-F,|432ZV4-14700S53,1004,0,1004,1.863417,1870.87,WO90R321633,DNSRC,MASTER REEL,CORNING,432ZV4-14700S53
14MRO,432ZV4-14700S53,CABLE FIBER ROCKET RIBBON NA 4,,OSP,CBL-F,|432ZV4-14700S53,41036,0,41036,1.863417,76467.18,OH003912,DNSRC,MASTER REEL,CORNING,432ZV4-14700S53
14PFA,B-RCU1JKT12B1048,CABLE FIBER FLAT RIBBON 48 NA,,OSP,CBL-F,|B-RCU1JKT12B1048,2492,0,2492,0.36,897.12,OH004562,DNSRC,MASTER REEL,PRYSMIAN,B-RCU1JKT-12-B1-048-E3
14PFA,B-RCU1JKT12B1048,CABLE FIBER FLAT RIBBON 48 NA,,OSP,CBL-F,|B-RCU1JKT12B1048,7594,0,7594,0.36,2733.84,OH004555,DNSRC,MASTER REEL,PRYSMIAN,B-RCU1JKT-12-B1-048-E3
14PFA,LWSE2889C72400N1,C/T LWSE288BLC288100 CABLE FIB,,OSP,CBL-F,|LWSE2889C72400N1,1042,0,1042,1.412198,1471.51,OH004185,DNSRC,MASTER REEL,AFL,LWSE2889C72400N1D
14PFA,LWSE2889C72400N1,C/T LWSE288BLC288100 CABLE FIB,,OSP,CBL-F,|LWSE2889C72400N1,1894,0,1894,1.412198,2674.7,OH004184,DNSRC,MASTER REEL,AFL,LWSE2889C72400N1D
14PFA,LWSE2889C72400N1,C/T LWSE288BLC288100 CABLE FIB,,OSP,CBL-F,|LWSE2889C72400N1,2986,0,2986,1.412198,4216.82,OH004136,DNSRC,MASTER REEL,AFL,LWSE2889C72400N1D
14PFA,LWSE2889C72400N1,C/T LWSE288BLC288100 CABLE FIB,,OSP,CBL-F,|LWSE2889C72400N1,8474,0,8474,1.412198,11966.97,OH004135,DNSRC,MASTER REEL,AFL,LWSE2889C72400N1D
14PFA,LWSE969C96100N1D,CABLE FIBER 96 RIBBON NON ARMO,,OSP,CBL-F,|LWSE969C96100N1D,3546,0,3546,0.59,2092.14,OH004247,DNSRC,MASTER REEL,AFL,LWSE-96-9-C-96-1-00N
14PFA,048EC4-14100D53,C/T 048ZC4-14700S53 CABLE FIBE,,OSP,CBL-F,|048EC4-14100D53,1980,0,1980,0.349907,692.82,WO72R379408,DNSRC,MASTER REEL,CORNING,048EC4-14100D53
14PFA,048EC4-14100D53,C/T 048ZC4-14700S53 CABLE FIBE,,OSP,CBL-F,|048EC4-14100D53,2462,0,2462,0.349907,861.47,OH004178,DNSRC,MASTER REEL,CORNING,048EC4-14100D53
14PFA,048EC4-14100D53,C/T 048ZC4-14700S53 CABLE FIBE,,OSP,CBL-F,|048EC4-14100D53,13382,0,13382,0.349907,4682.46,OH004167,DNSRC,MASTER REEL,CORNING,048EC4-14100D53
14PFA,048EC4-14100D53,C/T 048ZC4-14700S53 CABLE FIBE,,OSP,CBL-F,|048EC4-14100D53,14984,0,14984,0.349907,5243.01,OH004177,DNSRC,MASTER REEL,CORNING,048EC4-14100D53
14PFA,048EC4-14100D53,C/T 048ZC4-14700S53 CABLE FIBE,,OSP,CBL-F,|048EC4-14100D53,33160,0,33160,0.349907,11602.92,WO72R365393,DNSRC,MASTER REEL,CORNING,048EC4-14100D53
14PFA,144ZC4-14700S53,CABLE FIBER ROCKETRIBBON 144 N,,OSP,CBL-F,|144ZC4-14700S53,3754,0,3754,0.74789,2807.58,OH003930,DNSRC,MASTER REEL,CORNING,144ZC4-14700S53
14PFA,144ZC4-14700S53,CABLE FIBER ROCKETRIBBON 144 N,,OSP,CBL-F,|144ZC4-14700S53,8394,0,8394,0.74789,6277.79,OH003927,DNSRC,MASTER REEL,CORNING,144ZC4-14700S53
14PFA,288ZV4-14700S53,CABLE FIBER ROCKET RIBBON NA 2,,OSP,CBL-F,|288ZV4-14700S53,1914,0,1914,1.395284,2670.57,OH004420,DNSRC,MASTER REEL,CORNING,288ZV4-14700S53
14PFA,288ZV4-14700S53,CABLE FIBER ROCKET RIBBON NA 2,,OSP,CBL-F,|288ZV4-14700S53,27270,0,27270,1.395284,38049.39,OH004433,DNSRC,MASTER REEL,CORNING,288ZV4-14700S53
14PFA,432ZV4-14700S53,CABLE FIBER ROCKET RIBBON NA 4,,OSP,CBL-F,|432ZV4-14700S53,11286,0,11286,1.923435,21707.89,WO90R321432,DNSRC,MASTER REEL,CORNING,432ZV4-14700S53
14PFA,B-RCU1JKT12B1048,CABLE FIBER FLAT RIBBON 48 NA,,OSP,CBL-F,|B-RCU1JKT12B1048,1062,0,1062,0.36,382.32,OH004581,DNSRC,MASTER REEL,PRYSMIAN,B-RCU1JKT-12-B1-048-E3
14PFA,BD10-144C13-E991,CABLE FIBER RIBBON 144 NA,,OSP,CBL-F,|BD10-144C13-E991,21856,0,21856,0.78288,17110.63,OH004658,DNSRC,MASTER REEL,SUPERIOR,BD10-144C13-E991
14PFA,BD10-144C13-E991,CABLE FIBER RIBBON 144 NA,,OSP,CBL-F,|BD10-144C13-E991,21926,0,21926,0.78288,17165.43,OH004709,DNSRC,MASTER REEL,SUPERIOR,BD10-144C13-E991
14PFA,LWSE2889C72400N1,C/T LWSE288BLC288100 CABLE FIB,,OSP,CBL-F,|LWSE2889C72400N1,1520,0,1520,1.412198,2146.54,CT003278,DNSRC,MASTER REEL,AFL,LWSE2889C72400N1D
14PFA,LWSE969C96100N1D,CABLE FIBER 96 RIBBON NON ARMO,,OSP,CBL-F,|LWSE969C96100N1D,1414,0,1414,0.59,834.26,OH004664,DNSRC,MASTER REEL,AFL,LWSE-96-9-C-96-1-00N
14PFA,LWSE969C96100N1D,CABLE FIBER 96 RIBBON NON ARMO,,OSP,CBL-F,|LWSE969C96100N1D,6152,0,6152,0.59,3629.68,OH004601,DNSRC,MASTER REEL,AFL,LWSE-96-9-C-96-1-00N
14PFA,Q10048UN01FAP,CABLE FIBER RIBBON 48F DUCT LI,,OSP,CBL-F,|Q10048UN01FAP,14794,0,14794,0.4206,6222.36,OH004843,DNSRC,MASTER REEL,STERLITE,Q10048UN01FAP10000
